itr,Methods,Total delivery,Total CP,Total EV,delivery2ev_ratio,Elapsed time (ms),Total reward,Total cost,Objective val,Total successful delivery,Avg. cost per successful delivery
8,EDF,40,20,8,5.0,2.314329147338867,484.0,131.6703,352.3297,39,3.376161538461538
8,Baseline,40,20,8,5.0,4280.0,501.0,58.208664999999996,442.791335,40,1.4552166249999998
9,CSA,40,20,8,5.0,2.6388168334960938,479,89.79999999999998,389.20000000000005,39,2.302564102564102
9,NDF,40,20,8,5.0,1.1913776397705078,455.0,132.17700000000002,322.823,37,3.572351351351352
9,EDF,40,20,8,5.0,1.1937618255615234,464.0,130.07489999999999,333.92510000000004,38,3.4230236842105257
9,Baseline,40,20,8,5.0,1340.0,484.0,57.405480000000004,426.59452,40,1.435137
10,CSA,40,20,8,5.0,2.640962600708008,426,100.57,325.43,35,2.873428571428571
10,NDF,40,20,8,5.0,1.2378692626953125,414.0,98.67740000000002,315.32259999999997,32,3.0836687500000006
10,EDF,40,20,8,5.0,1.1992454528808594,466.0,117.59329999999999,348.4067,37,3.178197297297297
10,Baseline,40,20,8,5.0,1160.0,498.0,67.30630500000001,430.693695,40,1.6826576250000003
11,CSA,40,20,8,5.0,2.7074813842773438,460,92.00000000000001,368.0,38,2.421052631578948
11,NDF,40,20,8,5.0,1.2378692626953125,443.0,102.1147,340.88530000000003,37,2.759856756756757
11,EDF,40,20,8,5.0,1.1553764343261719,475.0,138.2926,336.7074,39,3.545964102564102
11,Baseline_failed,40,20,8,5.0,,,,FAILED,,
12,CSA,40,20,8,5.0,2.776622772216797,484,95.68,388.32,38,2.5178947368421056
12,NDF,40,20,8,5.0,1.2547969818115234,464.0,115.76389999999999,348.2361,37,3.128754054054054
12,EDF,40,20,8,5.0,1.2044906616210938,468.0,133.28130000000002,334.7187,37,3.6021972972972978
12,Baseline,40,20,8,5.0,2790.0,498.0,63.679525,434.320475,40,1.5919881249999999
13,CSA,40,20,8,5.0,2.743959426879883,481,92.59000000000002,388.40999999999997,39,2.3741025641025644
13,NDF,40,20,8,5.0,1.2285709381103516,415.0,129.0675,285.9325,33,3.9111363636363636
13,EDF,40,20,8,5.0,1.2023448944091797,429.0,127.53439999999999,301.4656,35,3.6438399999999995
13,Baseline_failed,40,20,8,5.0,,,,FAILED,,
14,CSA,40,20,8,5.0,2.6617050170898438,434,97.55,336.45,34,2.8691176470588236
14,NDF,40,20,8,5.0,1.199960708618164,387.0,126.37400000000001,260.626,31,4.0765806451612905
14,EDF,40,20,8,5.0,1.18255615234375,416.0,130.42360000000002,285.5764,32,4.075737500000001
14,Baseline,40,20,8,5.0,3300.0,518.0,64.095685,453.904315,40,1.6023921250000002
15,CSA,40,20,8,5.0,2.6397705078125,494,79.11,414.89,37,2.138108108108108
15,NDF,40,20,8,5.0,1.2025833129882812,447.0,109.55109999999999,337.4489,35,3.1300314285714284
15,EDF,40,20,8,5.0,1.1761188507080078,470.0,132.7229,337.2771,35,3.7920828571428573
15,Baseline,40,20,8,5.0,3630.0,535.0,65.3021675,469.6978325,40,1.6325541874999998
