34,40,11,24,24,19,25,27,50,22,0,44,39,4,41,42,22,5,22,7,36,44,25,19,17,47,43,39,10,22,6,38,43,10,23,20,42,45,43,26,9,39,46,6,20,36,25,42,22,9,43,45,48,44,34,6,42,43,28,33,24,2,24,20,12,14,22,50,32,13,15,9,10,5,19,7,33,50,35,48,34,3,43,22,50,40,9,39,25,10,11,12,45,50,40,11,47,29,3,27,24,44,47,16,29,40,19,49,48,29,15,35,16,20,31,13,24,44,37,29,30,50,19,50,25,33,34,27,11,13,39,9,17,4,42,31,24,36,7,46,34,8,19,6,49,11,18,29,33,10,28,6,15,29,23,2,27,4,26,33,24,16,25,6,24,15,2,21,7,46,42,22,10,9,3,19,31,45,9,49,46,31,29,40,1,6,2,17,14,10,36,47,39,34,28,8,50,19,16,20,8,54.83,82.29,69.72,20.57,45.50,35.47,10.59,7.17,89.71,68.30,40.49,27.46,27,26.62,88.81,51.21,32.95,38.04,116.95,63.40,120.30,83,39.40,15.79,39.19,80.89,42.61,65.03,9.54,51.64,58.54,79.84,13.83,41.89,29.53,12.21,90.59,87.30,63.81,50.85,32.06,69.23,81.33,39.48,46.76,12.01,30.21,76.11,45.79,51.68
4,16,27,41,40,30,5,8,32,39,35,0,2,41,33,37,16,46,10,19,28,1,40,23,16,37,27,12,43,43,6,34,24,5,34,35,33,33,36,2,25,31,3,41,25,24,17,48,2,23,5,23,16,47,43,41,7,50,38,48,49,22,9,3,23,35,22,42,12,50,44,30,45,31,41,12,9,5,46,50,30,3,19,13,3,13,3,21,20,33,26,35,31,17,3,49,42,13,19,23,50,4,42,22,18,8,24,28,26,48,29,25,22,12,32,45,32,24,34,18,6,47,28,6,28,39,12,35,19,21,7,6,21,43,19,20,29,39,46,28,11,45,29,23,29,3,47,23,40,28,18,41,4,5,43,41,26,24,33,48,44,11,2,10,39,44,29,3,9,5,16,50,42,24,24,25,37,3,39,10,44,29,24,24,29,49,5,37,9,34,24,26,21,42,18,16,8,2,48,12,32,61.17,33.71,97.34,119.07,161.50,151.47,124.41,121.23,26.29,47.70,75.51,116.02,130.96,110.54,78.81,111.01,83.83,127.98,7.55,52.60,5.40,33,76.60,111.61,76.81,90.89,110.61,76.65,106.46,64.36,102.04,46.46,111.57,74.11,86.47,103.79,28.05,28.70,52.19,65.15,114.30,83.15,47.41,80.28,124.44,128.01,146.21,95.09,70.21,73.22
34,25,36,8,17,50,17,46,29,14,40,19,0,45,32,13,8,9,5,29,12,46,29,6,44,21,43,23,46,5,36,35,19,20,11,46,46,45,41,12,24,33,15,8,13,9,16,32,2,24,36,37,24,30,36,9,40,6,5,20,26,46,47,31,34,27,50,27,37,5,9,21,42,5,29,30,44,34,23,9,50,36,41,38,12,50,9,28,33,4,8,34,10,20,11,11,21,46,15,23,34,19,6,17,13,41,36,18,9,41,20,40,35,6,33,42,11,38,38,10,11,43,40,47,39,22,37,3,2,6,3,42,50,37,17,42,14,50,37,27,40,41,2,32,41,35,19,42,20,31,16,44,26,20,30,5,45,4,11,29,27,31,30,14,22,39,10,21,46,21,47,23,26,9,49,24,33,36,7,21,16,30,8,18,29,16,10,7,4,19,25,40,27,16,11,21,37,47,21,13,49,22.83,50.29,89.72,35.07,77.50,67.47,40.41,37.23,57.71,36.30,25.73,47.46,46.96,26.54,68.81,31.21,12.95,43.98,84.95,56.68,88.30,51,11.18,35.79,48.73,100.89,62.61,45.03,25.04,19.64,78.54,47.84,27.57,9.89,7.61,23.15,58.59,55.30,50.47,44.87,52.06,49.23,49.33,19.48,40.44,44.01,62.21,56.11,13.79,31.68
11,32,33,30,32,20,32,2,6,26,33,30,16,0,14,38,23,4,4,19,32,39,42,44,31,19,35,1,7,28,9,17,47,24,49,26,24,3,26,4,37,36,13,24,36,19,5,25,33,29,49,36,18,40,44,40,8,9,7,26,24,22,36,24,49,10,13,39,33,26,33,3,3,3,9,46,22,31,34,30,10,39,33,9,21,40,21,11,26,40,48,20,38,22,33,33,35,32,46,37,20,31,2,24,22,44,8,27,38,20,47,45,41,2,39,31,17,42,50,38,37,15,47,4,38,31,11,34,41,47,40,50,25,10,44,16,3,37,45,8,13,2,29,21,27,10,27,45,14,27,33,50,40,31,48,47,4,46,9,34,14,36,21,43,31,34,25,21,12,30,35,22,35,23,44,50,47,44,42,45,17,40,31,13,16,18,36,20,15,20,50,19,46,14,45,46,32,21,31,23,36,106.39,93.79,29.34,90.57,93.50,85.23,80.59,62.83,70.45,120.58,64.27,48.02,97,96.62,158.81,121.21,102.95,108.04,87.55,33.32,74.60,97.54,78.82,54.21,41.27,10.89,42.61,135.03,64.96,94.38,34.04,126.46,83.83,89.33,97.61,66.85,108.05,55.76,39.53,45.13,46.30,139.23,127.41,109.48,116.76,60.01,78.21,146.11,92.17,121.68
47,18,19,8,37,44,35,25,26,23,50,10,19,3,0,19,46,6,23,29,42,17,48,31,14,13,35,18,36,45,18,9,7,40,48,38,16,16,4,43,34,15,41,15,4,7,27,22,46,31,7,44,50,9,1,36,11,27,42,31,31,42,13,49,19,21,19,42,4,50,6,42,37,15,35,48,47,3,12,27,12,3,26,32,12,48,19,3,1,20,37,39,7,22,19,30,42,35,34,32,9,33,30,18,13,8,22,11,47,30,42,17,46,12,1,48,22,19,37,44,49,13,12,40,41,26,28,33,21,6,26,43,7,12,9,31,21,16,1,17,25,16,29,49,18,22,20,38,47,37,1,17,42,24,45,16,4,43,8,30,20,11,26,44,33,46,50,20,45,8,41,19,24,40,15,15,9,31,10,30,48,39,24,27,45,36,31,49,35,43,14,49,16,44,49,39,6,34,29,34,46,9.17,18.29,109.72,67.07,109.50,99.47,72.41,69.23,39.55,10.58,45.73,67.46,78.96,58.54,48.81,59.01,31.83,75.98,52.95,76.68,56.30,19,31.18,59.61,68.73,120.89,82.61,25.03,54.46,15.62,98.54,16.46,59.57,22.11,34.47,51.79,26.59,54.24,70.47,64.87,72.06,31.15,17.41,28.28,72.44,76.01,94.21,43.09,18.21,21.22
24,5,37,8,4,36,33,13,37,35,10,11,21,34,29,0,8,44,14,46,38,32,6,33,29,4,30,9,33,27,30,37,4,36,30,44,20,47,2,26,17,1,48,14,38,5,3,28,23,45,5,35,4,5,31,3,19,27,12,50,9,50,42,47,42,27,24,25,29,25,25,6,44,43,35,9,42,23,8,12,35,26,34,9,47,15,1,49,2,20,30,44,47,35,28,35,25,15,16,30,23,10,18,13,47,49,8,3,43,27,40,50,2,16,14,5,7,39,3,29,39,44,46,4,16,48,3,26,29,15,35,14,49,50,4,9,33,19,15,47,37,21,37,39,50,44,21,16,20,10,43,34,15,27,20,18,4,36,38,48,12,41,44,28,36,32,4,23,42,43,25,34,21,45,27,27,10,20,25,12,49,35,31,16,15,20,46,10,30,4,36,27,27,36,34,9,25,16,17,14,22,86.39,73.79,61.34,83.07,125.50,115.47,88.41,85.23,50.45,100.58,44.27,80.02,94.96,76.62,138.81,101.21,82.95,91.98,67.55,16.60,54.60,77.54,58.82,75.61,40.81,42.57,74.61,115.03,70.46,74.38,66.04,106.46,75.57,69.33,77.61,67.79,88.05,35.76,19.53,29.15,78.30,119.23,107.41,89.48,96.76,92.01,110.21,126.11,72.17,101.68
42,6,29,24,6,35,47,13,4,18,25,44,39,39,3,5,0,13,49,38,47,43,36,14,31,14,22,20,1,14,13,48,8,48,49,31,16,45,39,46,14,26,16,36,21,50,19,25,30,35,42,23,20,17,24,33,32,30,7,47,31,49,21,14,24,21,27,3,37,15,48,10,2,17,36,38,38,47,27,19,10,13,22,15,25,37,16,32,36,42,44,22,17,49,32,47,42,48,32,30,11,47,23,11,9,47,35,32,12,35,42,4,34,3,5,43,4,49,1,27,9,41,15,5,46,10,1,14,33,30,24,4,40,41,43,40,31,43,32,2,1,35,36,27,1,2,34,47,18,35,19,2,33,45,44,28,12,7,7,34,10,16,13,40,34,17,23,18,26,6,24,26,30,37,16,45,15,20,44,6,42,42,49,3,6,26,25,25,36,31,4,41,1,45,11,6,32,28,42,22,37,76.39,86.29,29.72,60.57,50.54,55.23,50.59,32.83,93.71,90.58,44.49,12.54,67,66.62,128.81,91.21,72.95,78.04,120.95,67.40,124.30,87,48.82,24.21,43.19,41.43,9.39,105.03,34.96,64.38,18.54,96.46,53.83,59.33,67.61,36.85,94.59,91.30,67.81,54.85,7.94,109.23,97.41,79.48,86.76,28.29,26.21,116.11,62.17,91.68
7,34,3,15,14,45,37,31,18,3,5,44,18,35,37,43,3,0,12,21,2,14,38,10,49,46,26,5,20,11,37,16,37,25,44,35,22,25,49,48,9,45,47,6,33,48,23,4,7,28,15,5,22,39,50,40,39,26,50,21,2,41,18,29,32,15,23,36,25,28,12,44,38,43,25,6,50,40,19,16,46,5,6,18,10,25,46,41,10,48,25,21,24,7,6,1,20,29,24,49,18,7,9,6,12,28,29,36,36,33,27,7,2,6,23,36,6,39,39,21,25,1,19,27,25,50,6,47,36,16,37,34,11,44,25,11,9,18,20,18,32,10,5,11,28,18,27,20,31,5,24,17,16,47,41,32,39,40,13,30,7,9,20,1,26,22,40,25,22,29,22,28,42,39,9,20,21,39,45,13,31,21,12,26,21,19,48,45,41,32,37,16,21,25,18,26,24,8,37,13,38,42.83,70.29,139.72,49.43,59.46,54.77,59.41,77.17,77.71,56.30,75.73,97.46,43,43.38,33.09,18.79,37.05,31.96,104.95,106.68,108.30,71,61.18,85.79,98.73,150.89,112.61,27.35,75.04,45.62,128.54,67.84,56.17,50.67,42.39,73.15,78.59,84.24,100.47,94.87,102.06,20.85,69.33,30.52,23.24,81.71,86.27,8.91,47.83,30.78
35,12,44,50,36,2,47,30,46,14,29,19,45,5,27,44,32,9,0,41,20,16,17,43,10,46,28,25,5,29,39,31,38,26,35,33,45,27,35,3,24,45,35,39,41,6,7,50,16,43,43,23,11,42,40,3,37,42,44,42,26,49,22,28,7,1,7,17,15,33,48,34,36,38,45,37,15,29,24,26,30,50,44,38,45,33,10,23,2,31,7,19,27,6,8,47,10,23,20,22,30,14,34,31,23,31,7,29,47,45,29,21,5,20,3,46,8,2,22,42,7,44,11,48,16,34,12,36,11,22,36,28,30,15,26,41,12,12,41,43,28,26,2,48,40,13,29,38,28,25,1,46,14,14,18,49,46,5,37,7,35,12,24,21,13,30,8,17,43,32,34,41,21,39,25,40,26,38,8,23,23,30,40,12,44,46,20,40,38,6,44,9,21,8,16,20,8,12,24,45,10,56.39,54.29,49.72,40.57,73.50,63.47,36.41,33.23,61.71,70.58,14.27,28.02,47,46.62,108.81,71.21,52.95,58.04,88.95,35.40,92.30,55,28.82,23.61,11.19,60.89,22.61,85.03,18.46,44.38,38.54,76.46,33.83,39.33,47.61,16.85,62.59,59.30,35.81,22.85,26.30,89.23,77.41,59.48,66.76,40.01,58.21,96.11,42.17,71.68
33,25,27,39,9,37,25,28,12,32,41,35,45,42,12,36,11,32,19,0,9,12,21,29,40,4,23,1,32,9,13,25,36,33,42,32,27,44,32,27,46,29,32,11,6,37,2,49,15,19,3,18,15,35,19,11,50,30,37,48,50,50,32,36,33,8,37,8,18,50,35,24,35,49,3,49,47,29,35,14,28,7,48,42,49,16,20,3,29,17,23,6,29,8,50,16,14,48,38,45,23,46,40,41,28,11,40,9,14,14,4,37,23,35,18,39,35,11,21,46,19,19,37,18,33,44,7,9,49,27,4,18,42,9,45,9,16,10,46,21,16,49,44,26,32,10,37,41,18,41,27,25,29,5,41,50,6,26,33,48,18,45,24,30,32,21,38,1,50,47,6,47,30,41,43,45,23,5,35,26,14,28,14,32,18,21,19,22,36,37,9,37,32,22,44,49,4,3,7,41,30,53.61,66.21,159.72,69.43,89.50,79.47,79.41,97.17,89.55,39.42,95.73,117.46,63,63.38,1.19,39.01,57.05,55.98,72.95,126.68,85.40,62.46,81.18,105.79,118.73,170.89,132.61,24.97,95.04,65.62,148.54,35.84,76.17,70.67,62.39,93.15,51.95,104.24,120.47,114.87,122.06,20.77,37.33,50.52,52.44,101.71,106.27,23.09,67.83,38.32
2,8,11,29,30,1,28,13,45,9,42,20,11,18,6,42,24,17,6,24,0,43,42,11,4,26,41,20,47,45,49,15,28,42,6,46,7,1,14,31,5,9,38,15,34,44,29,1,1,45,22,8,28,45,9,31,5,15,25,6,47,7,7,21,24,20,9,25,50,49,9,42,44,10,5,34,37,1,40,42,11,29,23,47,14,41,48,10,27,40,44,29,14,6,7,9,49,8,38,47,25,23,28,21,9,16,18,42,6,16,36,39,39,47,39,19,50,45,2,43,20,14,34,39,33,13,48,26,19,42,4,16,32,25,8,16,32,41,39,5,34,1,24,21,9,25,37,27,24,35,44,12,49,31,50,5,2,38,5,1,17,14,3,4,26,33,19,41,46,33,50,27,28,45,26,6,41,35,35,40,10,18,6,20,6,33,14,10,35,21,26,38,41,49,42,44,42,5,20,45,28,36.39,23.79,69.72,63.07,105.50,95.47,68.41,65.23,29.71,50.58,19.51,60.02,74.96,54.54,88.81,55.01,32.95,71.98,56.95,36.68,60.30,27.54,20.60,55.61,28.73,80.89,54.61,65.03,50.46,24.38,58.54,56.46,55.57,19.33,30.47,47.79,38.05,27.30,30.47,24.87,58.30,69.23,57.41,39.48,68.44,72.01,90.21,76.11,22.17,51.68
47,16,4,16,6,28,8,30,40,39,4,20,43,48,43,48,12,8,1,46,9,0,45,1,11,32,23,34,34,47,17,11,24,9,48,50,18,47,8,50,2,22,28,18,34,5,17,46,37,41,5,32,30,33,24,4,32,37,11,24,11,17,50,7,37,44,47,8,15,48,33,1,3,1,16,3,31,24,25,10,12,3,36,46,48,42,27,15,21,16,27,47,21,18,5,37,24,8,33,44,4,12,15,34,3,26,5,30,19,50,20,21,6,36,30,1,24,13,19,37,20,48,40,16,30,24,38,32,50,50,13,47,35,49,16,10,1,27,2,15,35,23,41,45,1,22,1,49,43,25,48,47,20,7,14,34,16,27,32,4,10,46,18,6,3,15,34,27,45,24,30,48,6,38,7,33,9,41,26,5,38,37,4,28,43,9,16,19,17,21,26,45,48,21,21,29,18,15,5,13,9,78.83,106.29,79.72,20.93,21.50,11.47,15.59,18.77,113.71,92.30,64.49,37.46,17,29.46,78.81,41.21,56.17,28.04,140.95,87.40,144.30,107,63.40,28.39,63.19,90.89,52.61,63.35,33.54,75.64,68.54,103.84,28.43,65.89,53.53,36.21,114.59,111.30,87.81,74.85,42.06,59.23,105.33,59.72,36.76,21.71,26.27,66.11,69.79,66.78
50,50,38,7,10,7,11,29,30,21,27,8,35,23,50,14,29,20,30,17,8,6,0,11,44,20,46,45,39,3,14,21,10,6,46,16,23,26,33,4,44,20,17,12,2,26,29,36,48,36,16,7,30,7,9,8,1,4,50,15,9,13,26,24,44,41,42,6,38,38,17,5,2,5,13,42,29,9,6,22,8,3,30,4,11,37,28,47,26,32,2,25,44,28,12,23,14,12,18,18,29,10,3,40,40,40,16,42,19,32,27,36,31,4,6,18,25,9,27,13,42,34,16,41,35,2,25,46,23,31,35,32,23,37,33,21,25,18,12,2,21,39,15,2,50,18,4,31,34,23,50,38,15,11,7,16,43,16,18,35,48,4,49,15,37,25,23,12,12,16,38,21,48,45,23,38,2,46,45,23,37,37,10,37,13,32,35,20,12,32,3,6,4,15,39,15,2,34,31,1,22,37.17,9.71,89.72,95.07,137.50,127.47,100.41,97.23,19.55,30.58,51.51,92.02,106.96,86.54,68.81,87.01,59.83,103.98,24.95,56.68,28.30,9,52.60,87.61,52.81,100.89,86.61,52.65,82.46,40.36,78.54,36.46,87.57,50.11,62.47,79.79,18.05,34.24,50.47,44.87,90.30,59.15,37.41,56.28,100.44,104.01,122.21,71.09,46.21,49.22
