34,40,11,24,24,19,25,27,50,22,0,44,39,4,41,42,22,5,22,7,36,44,25,19,17,47,43,39,10,22,6,38,43,10,23,20,42,45,43,26,9,39,46,6,20,36,25,42,22,9,43,45,48,44,34,6,42,43,28,33,24,2,24,20,12,14,22,50,32,13,15,9,10,5,19,7,33,50,35,48,34,3,43,22,50,40,9,39,25,10,11,12,45,50,40,11,47,29,3,27,24,44,47,16,29,40,19,49,48,29,15,35,16,20,31,13,24,44,37,29,30,50,19,50,25,33,34,27,11,13,39,9,17,4,42,31,24,36,7,46,34,8,19,6,49,11,18,29,33,10,28,6,15,29,23,2,27,4,26,33,24,16,25,6,24,15,2,21,7,46,42,22,10,9,3,19,31,45,9,49,46,31,29,40,1,6,2,17,14,10,36,47,39,34,28,8,50,19,16,20,8
4,16,27,41,40,30,5,8,32,39,35,0,2,41,33,37,16,46,10,19,28,1,40,23,16,37,27,12,43,43,6,34,24,5,34,35,33,33,36,2,25,31,3,41,25,24,17,48,2,23,5,23,16,47,43,41,7,50,38,48,49,22,9,3,23,35,22,42,12,50,44,30,45,31,41,12,9,5,46,50,30,3,19,13,3,13,3,21,20,33,26,35,31,17,3,49,42,13,19,23,50,4,42,22,18,8,24,28,26,48,29,25,22,12,32,45,32,24,34,18,6,47,28,6,28,39,12,35,19,21,7,6,21,43,19,20,29,39,46,28,11,45,29,23,29,3,47,23,40,28,18,41,4,5,43,41,26,24,33,48,44,11,2,10,39,44,29,3,9,5,16,50,42,24,24,25,37,3,39,10,44,29,24,24,29,49,5,37,9,34,24,26,21,42,18,16,8,2,48,12,32
34,25,36,8,17,50,17,46,29,14,40,19,0,45,32,13,8,9,5,29,12,46,29,6,44,21,43,23,46,5,36,35,19,20,11,46,46,45,41,12,24,33,15,8,13,9,16,32,2,24,36,37,24,30,36,9,40,6,5,20,26,46,47,31,34,27,50,27,37,5,9,21,42,5,29,30,44,34,23,9,50,36,41,38,12,50,9,28,33,4,8,34,10,20,11,11,21,46,15,23,34,19,6,17,13,41,36,18,9,41,20,40,35,6,33,42,11,38,38,10,11,43,40,47,39,22,37,3,2,6,3,42,50,37,17,42,14,50,37,27,40,41,2,32,41,35,19,42,20,31,16,44,26,20,30,5,45,4,11,29,27,31,30,14,22,39,10,21,46,21,47,23,26,9,49,24,33,36,7,21,16,30,8,18,29,16,10,7,4,19,25,40,27,16,11,21,37,47,21,13,49
11,32,33,30,32,20,32,2,6,26,33,30,16,0,14,38,23,4,4,19,32,39,42,44,31,19,35,1,7,28,9,17,47,24,49,26,24,3,26,4,37,36,13,24,36,19,5,25,33,29,49,36,18,40,44,40,8,9,7,26,24,22,36,24,49,10,13,39,33,26,33,3,3,3,9,46,22,31,34,30,10,39,33,9,21,40,21,11,26,40,48,20,38,22,33,33,35,32,46,37,20,31,2,24,22,44,8,27,38,20,47,45,41,2,39,31,17,42,50,38,37,15,47,4,38,31,11,34,41,47,40,50,25,10,44,16,3,37,45,8,13,2,29,21,27,10,27,45,14,27,33,50,40,31,48,47,4,46,9,34,14,36,21,43,31,34,25,21,12,30,35,22,35,23,44,50,47,44,42,45,17,40,31,13,16,18,36,20,15,20,50,19,46,14,45,46,32,21,31,23,36
47,18,19,8,37,44,35,25,26,23,50,10,19,3,0,19,46,6,23,29,42,17,48,31,14,13,35,18,36,45,18,9,7,40,48,38,16,16,4,43,34,15,41,15,4,7,27,22,46,31,7,44,50,9,1,36,11,27,42,31,31,42,13,49,19,21,19,42,4,50,6,42,37,15,35,48,47,3,12,27,12,3,26,32,12,48,19,3,1,20,37,39,7,22,19,30,42,35,34,32,9,33,30,18,13,8,22,11,47,30,42,17,46,12,1,48,22,19,37,44,49,13,12,40,41,26,28,33,21,6,26,43,7,12,9,31,21,16,1,17,25,16,29,49,18,22,20,38,47,37,1,17,42,24,45,16,4,43,8,30,20,11,26,44,33,46,50,20,45,8,41,19,24,40,15,15,9,31,10,30,48,39,24,27,45,36,31,49,35,43,14,49,16,44,49,39,6,34,29,34,46
24,5,37,8,4,36,33,13,37,35,10,11,21,34,29,0,8,44,14,46,38,32,6,33,29,4,30,9,33,27,30,37,4,36,30,44,20,47,2,26,17,1,48,14,38,5,3,28,23,45,5,35,4,5,31,3,19,27,12,50,9,50,42,47,42,27,24,25,29,25,25,6,44,43,35,9,42,23,8,12,35,26,34,9,47,15,1,49,2,20,30,44,47,35,28,35,25,15,16,30,23,10,18,13,47,49,8,3,43,27,40,50,2,16,14,5,7,39,3,29,39,44,46,4,16,48,3,26,29,15,35,14,49,50,4,9,33,19,15,47,37,21,37,39,50,44,21,16,20,10,43,34,15,27,20,18,4,36,38,48,12,41,44,28,36,32,4,23,42,43,25,34,21,45,27,27,10,20,25,12,49,35,31,16,15,20,46,10,30,4,36,27,27,36,34,9,25,16,17,14,22
42,6,29,24,6,35,47,13,4,18,25,44,39,39,3,5,0,13,49,38,47,43,36,14,31,14,22,20,1,14,13,48,8,48,49,31,16,45,39,46,14,26,16,36,21,50,19,25,30,35,42,23,20,17,24,33,32,30,7,47,31,49,21,14,24,21,27,3,37,15,48,10,2,17,36,38,38,47,27,19,10,13,22,15,25,37,16,32,36,42,44,22,17,49,32,47,42,48,32,30,11,47,23,11,9,47,35,32,12,35,42,4,34,3,5,43,4,49,1,27,9,41,15,5,46,10,1,14,33,30,24,4,40,41,43,40,31,43,32,2,1,35,36,27,1,2,34,47,18,35,19,2,33,45,44,28,12,7,7,34,10,16,13,40,34,17,23,18,26,6,24,26,30,37,16,45,15,20,44,6,42,42,49,3,6,26,25,25,36,31,4,41,1,45,11,6,32,28,42,22,37
7,34,3,15,14,45,37,31,18,3,5,44,18,35,37,43,3,0,12,21,2,14,38,10,49,46,26,5,20,11,37,16,37,25,44,35,22,25,49,48,9,45,47,6,33,48,23,4,7,28,15,5,22,39,50,40,39,26,50,21,2,41,18,29,32,15,23,36,25,28,12,44,38,43,25,6,50,40,19,16,46,5,6,18,10,25,46,41,10,48,25,21,24,7,6,1,20,29,24,49,18,7,9,6,12,28,29,36,36,33,27,7,2,6,23,36,6,39,39,21,25,1,19,27,25,50,6,47,36,16,37,34,11,44,25,11,9,18,20,18,32,10,5,11,28,18,27,20,31,5,24,17,16,47,41,32,39,40,13,30,7,9,20,1,26,22,40,25,22,29,22,28,42,39,9,20,21,39,45,13,31,21,12,26,21,19,48,45,41,32,37,16,21,25,18,26,24,8,37,13,38
35,12,44,50,36,2,47,30,46,14,29,19,45,5,27,44,32,9,0,41,20,16,17,43,10,46,28,25,5,29,39,31,38,26,35,33,45,27,35,3,24,45,35,39,41,6,7,50,16,43,43,23,11,42,40,3,37,42,44,42,26,49,22,28,7,1,7,17,15,33,48,34,36,38,45,37,15,29,24,26,30,50,44,38,45,33,10,23,2,31,7,19,27,6,8,47,10,23,20,22,30,14,34,31,23,31,7,29,47,45,29,21,5,20,3,46,8,2,22,42,7,44,11,48,16,34,12,36,11,22,36,28,30,15,26,41,12,12,41,43,28,26,2,48,40,13,29,38,28,25,1,46,14,14,18,49,46,5,37,7,35,12,24,21,13,30,8,17,43,32,34,41,21,39,25,40,26,38,8,23,23,30,40,12,44,46,20,40,38,6,44,9,21,8,16,20,8,12,24,45,10
33,25,27,39,9,37,25,28,12,32,41,35,45,42,12,36,11,32,19,0,9,12,21,29,40,4,23,1,32,9,13,25,36,33,42,32,27,44,32,27,46,29,32,11,6,37,2,49,15,19,3,18,15,35,19,11,50,30,37,48,50,50,32,36,33,8,37,8,18,50,35,24,35,49,3,49,47,29,35,14,28,7,48,42,49,16,20,3,29,17,23,6,29,8,50,16,14,48,38,45,23,46,40,41,28,11,40,9,14,14,4,37,23,35,18,39,35,11,21,46,19,19,37,18,33,44,7,9,49,27,4,18,42,9,45,9,16,10,46,21,16,49,44,26,32,10,37,41,18,41,27,25,29,5,41,50,6,26,33,48,18,45,24,30,32,21,38,1,50,47,6,47,30,41,43,45,23,5,35,26,14,28,14,32,18,21,19,22,36,37,9,37,32,22,44,49,4,3,7,41,30
2,8,11,29,30,1,28,13,45,9,42,20,11,18,6,42,24,17,6,24,0,43,42,11,4,26,41,20,47,45,49,15,28,42,6,46,7,1,14,31,5,9,38,15,34,44,29,1,1,45,22,8,28,45,9,31,5,15,25,6,47,7,7,21,24,20,9,25,50,49,9,42,44,10,5,34,37,1,40,42,11,29,23,47,14,41,48,10,27,40,44,29,14,6,7,9,49,8,38,47,25,23,28,21,9,16,18,42,6,16,36,39,39,47,39,19,50,45,2,43,20,14,34,39,33,13,48,26,19,42,4,16,32,25,8,16,32,41,39,5,34,1,24,21,9,25,37,27,24,35,44,12,49,31,50,5,2,38,5,1,17,14,3,4,26,33,19,41,46,33,50,27,28,45,26,6,41,35,35,40,10,18,6,20,6,33,14,10,35,21,26,38,41,49,42,44,42,5,20,45,28
47,16,4,16,6,28,8,30,40,39,4,20,43,48,43,48,12,8,1,46,9,0,45,1,11,32,23,34,34,47,17,11,24,9,48,50,18,47,8,50,2,22,28,18,34,5,17,46,37,41,5,32,30,33,24,4,32,37,11,24,11,17,50,7,37,44,47,8,15,48,33,1,3,1,16,3,31,24,25,10,12,3,36,46,48,42,27,15,21,16,27,47,21,18,5,37,24,8,33,44,4,12,15,34,3,26,5,30,19,50,20,21,6,36,30,1,24,13,19,37,20,48,40,16,30,24,38,32,50,50,13,47,35,49,16,10,1,27,2,15,35,23,41,45,1,22,1,49,43,25,48,47,20,7,14,34,16,27,32,4,10,46,18,6,3,15,34,27,45,24,30,48,6,38,7,33,9,41,26,5,38,37,4,28,43,9,16,19,17,21,26,45,48,21,21,29,18,15,5,13,9
50,50,38,7,10,7,11,29,30,21,27,8,35,23,50,14,29,20,30,17,8,6,0,11,44,20,46,45,39,3,14,21,10,6,46,16,23,26,33,4,44,20,17,12,2,26,29,36,48,36,16,7,30,7,9,8,1,4,50,15,9,13,26,24,44,41,42,6,38,38,17,5,2,5,13,42,29,9,6,22,8,3,30,4,11,37,28,47,26,32,2,25,44,28,12,23,14,12,18,18,29,10,3,40,40,40,16,42,19,32,27,36,31,4,6,18,25,9,27,13,42,34,16,41,35,2,25,46,23,31,35,32,23,37,33,21,25,18,12,2,21,39,15,2,50,18,4,31,34,23,50,38,15,11,7,16,43,16,18,35,48,4,49,15,37,25,23,12,12,16,38,21,48,45,23,38,2,46,45,23,37,37,10,37,13,32,35,20,12,32,3,6,4,15,39,15,2,34,31,1,22
40,13,9,22,46,12,21,4,2,10,38,46,10,50,8,34,24,5,24,46,43,26,38,0,7,22,20,21,9,11,47,28,41,32,42,21,12,46,36,45,40,23,15,43,38,12,25,20,47,45,19,9,12,47,1,45,37,26,50,37,3,12,39,21,40,15,41,37,7,32,10,22,48,5,16,23,21,11,41,6,46,43,41,47,22,29,1,17,14,16,45,5,23,17,7,47,1,4,25,29,47,27,11,27,32,25,23,35,25,7,31,37,42,49,44,15,11,29,5,3,19,2,21,17,7,5,22,11,25,11,47,5,36,6,22,39,40,31,46,2,28,42,11,39,28,11,4,7,22,14,13,27,45,36,47,47,35,17,43,19,20,16,7,4,26,37,36,32,10,4,24,1,28,6,19,43,41,39,31,13,7,2,14,11,41,19,6,31,8,20,26,31,32,43,17,6,42,35,25,12,24
25,24,12,29,3,17,29,30,17,15,18,37,4,10,49,45,43,7,6,43,23,35,27,49,0,38,15,36,4,25,34,27,35,44,31,37,16,31,20,6,26,46,3,33,37,34,37,44,40,10,8,49,29,12,11,14,13,9,3,28,6,44,28,13,41,10,39,17,21,47,5,6,25,36,26,36,21,18,34,30,1,45,40,38,34,27,8,27,10,10,37,38,38,49,7,7,37,50,7,19,35,23,27,17,25,42,32,37,39,31,3,12,18,26,10,40,39,44,45,26,3,26,22,45,16,4,48,31,18,24,2,22,20,20,18,32,45,44,7,15,9,20,48,29,50,21,18,47,27,39,42,6,13,29,14,27,48,32,49,34,24,4,33,11,5,20,46,33,26,9,50,34,37,2,12,13,13,4,16,3,30,4,24,46,13,18,24,30,33,26,41,8,44,2,16,24,32,39,29,12,31
38,36,23,23,11,17,48,45,6,19,2,25,4,11,37,50,14,15,42,15,44,14,18,42,27,0,33,2,50,50,44,1,31,9,42,12,39,1,15,17,39,20,46,46,42,18,28,25,23,30,17,14,30,20,44,34,40,26,38,7,1,33,43,24,36,42,39,39,19,20,44,7,31,5,22,18,41,21,18,17,42,46,42,20,13,10,34,49,16,4,39,26,43,21,44,9,47,2,42,32,19,17,27,26,25,48,3,38,46,37,13,22,47,46,15,44,35,41,31,43,23,33,20,11,43,36,12,19,7,31,9,48,17,47,36,49,12,44,22,42,6,15,23,15,48,20,27,22,24,17,38,19,30,8,31,4,41,38,38,40,5,31,13,33,8,44,25,34,20,27,4,10,9,13,22,27,37,30,10,21,46,12,50,6,32,22,41,12,21,41,4,1,29,18,14,49,50,11,37,49,11
32,49,50,6,9,40,28,41,28,26,28,31,25,1,3,35,13,47,24,1,21,49,34,13,2,44,0,1,41,47,16,15,45,23,20,9,7,25,33,38,20,11,5,3,20,19,30,47,34,39,34,22,28,44,9,22,32,23,49,13,11,26,2,15,15,47,9,14,47,2,38,33,11,8,24,46,42,3,25,41,17,50,35,40,4,39,4,43,7,42,2,4,45,8,27,29,25,8,36,17,31,45,10,14,45,44,41,1,20,27,43,7,43,34,18,40,39,45,9,27,7,33,47,40,8,19,8,7,32,13,39,13,50,17,34,13,23,46,27,19,11,3,36,32,14,45,31,22,16,1,1,43,6,8,37,43,32,10,6,50,33,5,47,47,7,17,42,15,30,19,17,30,4,7,12,3,19,24,44,21,28,48,8,7,49,3,1,9,43,42,11,22,23,29,40,18,47,6,24,22,12
8,26,26,30,18,25,45,31,27,42,11,8,9,45,47,4,11,7,27,38,31,37,44,29,12,40,25,0,50,23,40,2,44,47,9,31,32,8,27,29,3,5,17,42,21,1,46,44,34,50,48,37,47,37,15,43,22,34,34,45,45,40,7,28,43,47,16,31,23,43,44,42,25,10,36,40,4,1,42,11,33,31,32,11,5,49,32,21,16,22,18,4,33,15,36,42,25,26,16,6,30,29,37,29,6,32,29,21,8,32,48,42,2,7,26,27,3,36,36,1,6,39,40,41,20,33,36,14,42,43,30,22,24,4,15,30,22,36,50,40,39,31,46,43,24,46,29,8,7,49,43,15,1,22,23,41,19,36,34,24,45,7,3,11,32,9,46,48,47,27,7,17,40,13,13,8,26,14,30,13,46,22,7,49,27,3,41,44,38,8,50,29,30,43,38,33,9,32,1,34,48
4,36,28,38,31,33,50,12,45,38,12,47,9,7,25,43,39,39,21,33,25,27,39,45,49,16,18,26,0,22,19,29,9,9,27,39,45,48,33,20,45,36,21,46,48,36,41,14,13,14,40,46,19,44,23,44,9,46,42,12,33,35,45,41,21,46,8,49,23,36,31,38,37,43,46,27,44,48,35,19,28,1,34,7,2,25,10,4,43,4,13,18,49,11,19,44,17,10,4,45,19,14,49,35,3,23,29,7,40,44,48,36,15,48,42,36,25,16,33,45,19,45,43,4,25,25,27,44,21,36,4,1,48,17,13,40,50,29,15,41,46,46,42,24,49,38,35,48,39,13,50,47,13,19,29,12,44,5,12,12,48,33,8,25,3,28,18,36,17,9,11,38,17,1,22,30,46,10,3,10,21,39,4,50,41,40,43,20,32,37,36,23,5,46,21,34,15,12,34,5,33
11,27,35,35,26,6,23,15,14,43,22,22,24,19,14,49,40,34,31,36,49,42,1,8,43,23,29,16,42,0,40,40,16,3,44,21,25,8,25,17,35,47,19,2,34,50,24,33,33,29,32,3,19,42,13,21,33,6,7,11,50,35,35,1,41,5,14,43,41,50,14,44,28,7,14,35,45,48,50,28,42,5,48,44,10,2,30,46,22,3,6,5,4,12,17,36,5,37,15,17,27,25,29,41,26,28,21,2,25,44,8,35,1,42,47,40,5,49,48,38,3,45,5,23,33,7,19,44,20,39,6,19,49,29,25,26,43,2,31,11,35,15,9,48,26,35,19,41,10,20,44,47,42,24,1,36,36,10,8,3,1,37,39,26,35,36,6,20,14,48,48,47,23,14,27,42,33,10,11,12,15,40,17,13,8,12,43,37,4,49,36,30,42,36,5,19,43,5,17,7,13
47,38,32,22,23,9,43,42,16,7,19,40,5,13,21,32,29,22,40,43,20,45,38,10,37,37,24,21,28,11,0,1,21,16,15,46,48,42,28,18,24,9,44,47,22,31,30,29,23,50,20,32,36,7,12,42,39,6,18,9,35,13,17,47,41,5,47,5,2,33,41,2,38,38,26,50,38,14,3,36,17,35,35,31,42,50,10,24,26,15,50,38,47,19,9,30,33,33,6,26,24,33,1,43,16,40,44,11,49,33,9,29,11,12,37,37,43,10,48,47,31,23,3,15,49,32,15,5,17,24,15,3,43,14,34,24,25,31,30,3,3,42,21,7,46,34,41,18,48,17,38,35,37,12,25,42,25,24,38,42,5,34,17,25,15,34,26,23,23,32,31,39,1,33,9,29,11,15,5,33,42,18,14,10,12,11,24,39,46,8,43,15,27,22,47,8,31,44,31,31,14
38,11,42,27,2,16,3,9,37,38,11,9,41,33,3,37,10,4,11,17,12,34,26,39,37,41,2,47,47,43,19,0,6,14,29,39,31,31,11,15,27,39,10,38,50,12,40,43,33,17,11,47,44,22,30,39,38,5,15,25,25,9,7,2,13,34,33,44,27,10,39,7,12,31,40,39,3,35,33,49,8,6,31,43,9,39,35,1,50,44,42,28,34,27,24,3,45,34,28,15,31,50,25,23,38,48,49,45,37,7,28,9,17,31,50,15,6,19,39,35,27,17,13,1,46,48,1,37,34,8,34,1,25,42,14,45,21,27,24,7,10,28,42,38,17,17,35,28,37,24,40,18,44,26,49,14,27,36,36,31,12,24,36,36,31,17,20,37,23,50,46,26,48,9,43,8,48,15,29,45,11,7,14,33,26,22,36,40,45,44,46,4,11,25,41,1,6,10,31,39,28
6,5,17,15,24,6,39,3,47,25,26,40,42,34,19,46,39,4,50,12,41,32,29,1,13,43,34,19,13,3,39,33,0,34,45,15,40,11,44,3,24,16,42,1,11,6,18,50,26,23,43,26,26,38,13,34,1,48,46,5,6,36,19,47,36,38,23,23,18,15,39,13,30,26,37,1,17,12,27,33,7,36,5,33,19,22,8,33,17,35,37,17,45,29,25,37,31,50,16,49,22,50,30,44,30,38,2,31,8,17,5,25,41,15,44,45,15,21,27,23,34,35,1,45,17,16,19,6,26,44,48,22,5,36,12,31,21,23,14,37,18,12,48,44,13,32,48,13,16,48,16,17,14,15,13,16,40,23,10,50,7,8,6,44,43,32,40,1,49,35,3,31,24,40,21,32,37,18,32,12,49,33,18,26,15,49,37,9,4,34,28,31,35,3,33,23,26,44,50,12,30
8,45,34,30,21,45,1,1,44,14,25,38,7,21,24,40,17,12,36,17,16,18,31,40,22,24,12,32,28,14,27,45,49,0,24,24,26,18,29,12,37,9,37,44,15,7,47,18,16,36,28,25,13,10,48,10,31,1,12,27,32,9,41,34,35,47,21,32,20,17,36,37,4,26,7,45,11,4,14,17,31,41,7,29,48,22,17,24,24,36,36,17,23,2,27,8,23,44,39,13,37,37,42,42,35,12,50,19,23,21,44,33,32,50,48,29,6,25,40,19,30,41,10,11,41,22,27,41,40,37,26,5,6,11,22,15,21,21,42,19,46,18,39,42,26,18,29,50,24,48,38,34,29,27,11,12,2,9,47,16,43,17,48,45,48,6,14,11,26,7,7,5,31,36,4,2,50,26,34,49,6,7,17,40,10,6,42,25,20,15,16,48,19,29,41,9,9,34,11,2,3
